Index,Accident_Severity,Day_of_Week,Time,Speed_limit,Accident
3296,3,1,0,30,0
3297,3,2,23,30,0
3298,3,6,0,30,0
3299,3,1,17,30,0
3300,3,3,11,30,0
3301,3,6,3,30,0
3302,3,4,14,30,0
3303,3,6,17,30,0
3304,3,3,18,30,0
3305,3,4,20,30,0
3306,3,3,3,30,0
3307,2,1,20,30,0
3308,3,6,14,30,0
3309,3,1,12,30,0
3310,3,4,8,30,0
3311,3,1,17,30,0
3312,3,1,18,30,0
3313,3,2,12,30,0
3314,3,4,12,30,0
3315,3,3,14,30,0
3316,3,6,12,30,0
3317,3,3,1,30,0
3318,3,6,18,30,0
3319,3,2,10,40,0
3320,3,2,14,30,0
3321,3,2,13,30,0
3322,3,3,15,30,0
3323,3,2,0,30,0
3324,3,6,20,30,0
3325,3,6,17,30,0
3326,3,6,12,30,0
3327,3,4,8,30,0
3328,3,4,10,30,0
3329,3,3,19,30,0
3330,3,2,10,30,0
3331,3,4,22,30,0
3332,3,2,17,30,0
3333,3,1,12,30,0
3334,3,4,18,30,0
3335,3,3,17,30,0
3336,3,1,13,30,0
3337,3,3,17,30,0
3338,3,2,17,30,0
3339,3,4,17,30,0
3340,3,6,11,30,0
3341,3,2,12,30,0
3342,3,6,18,30,0
3343,3,6,8,30,0
3344,3,3,17,30,0
3345,3,3,16,30,0
3346,2,4,11,30,0
3347,3,4,8,30,0
3348,2,2,4,30,0
3349,3,4,13,30,0
3350,3,1,8,30,0
3351,3,4,9,30,0
3352,3,6,18,30,0
3353,3,3,16,30,0
3354,3,2,18,30,0
3355,3,4,1,30,0
3356,3,4,0,30,0
3357,3,3,15,30,0
3358,3,2,1,30,0
3359,3,3,13,30,0
3360,3,6,13,30,0
3361,3,6,12,30,0
3362,3,6,4,30,0
3363,2,6,18,30,0
3364,3,3,20,30,0
3365,3,6,12,30,0
3366,3,2,19,30,0
3367,2,2,8,30,0
3368,3,3,14,30,0
3369,3,6,8,30,0
3370,3,1,17,30,0
3371,3,1,10,30,0
3372,3,1,10,30,0
3373,3,2,23,30,0
3374,3,2,1,30,0
3375,3,4,13,30,0
3376,3,6,14,30,0
3377,3,2,21,30,0
3378,3,6,8,30,0
3379,3,3,9,30,0
3380,3,1,18,30,0
3381,3,3,15,30,0
3382,3,1,17,30,0
3383,3,4,13,30,0
3384,3,1,15,30,0
3385,2,3,7,30,0
3386,3,6,8,30,0
3387,3,2,17,30,0
3388,3,2,20,30,0
3389,2,1,18,30,0
3390,3,1,8,30,0
3391,3,3,8,30,0
3392,3,6,12,30,0
3393,3,1,17,30,0
3394,3,2,16,30,0
3395,3,6,23,30,0
3396,2,6,14,30,0
3397,3,4,15,30,0
3398,3,1,21,30,0
3399,3,6,11,30,0
3400,2,1,23,30,0
3401,3,1,10,30,0
3402,3,6,7,30,0
3403,3,1,17,30,0
3404,3,6,19,30,0
3405,3,2,0,30,0
3406,3,2,15,30,0
3407,3,3,18,30,0
3408,3,4,14,30,0
3409,3,6,8,30,0
3410,3,3,8,30,0
3411,3,4,17,30,0
3412,2,4,17,30,0
3413,3,4,8,30,0
3414,3,6,22,30,0
3415,3,1,15,30,0
3416,2,3,15,30,0
3417,3,3,16,30,0
3418,3,6,18,30,0
3419,3,3,17,30,0
3420,3,4,19,30,0
3421,3,4,15,30,0
3422,3,1,10,30,0
3423,2,4,13,30,0
3424,2,3,11,30,0
3425,3,2,12,30,0
3426,3,2,9,30,0
3427,3,6,12,30,0
3428,3,2,18,30,0
3429,3,4,13,30,0
3430,3,3,13,30,0
3431,2,6,23,30,0
3432,3,1,15,30,0
3433,3,3,19,30,0
3434,3,1,8,30,0
3435,3,2,9,30,0
3436,3,4,9,30,0
3437,3,6,12,30,0
3438,3,3,12,30,0
3439,3,3,15,30,0
3440,3,2,15,30,0
3441,3,2,18,30,0
3442,3,2,16,30,0
3443,3,1,18,30,0
3444,2,2,19,30,0
3445,3,4,22,30,0
3446,3,6,14,30,0
3447,3,6,13,30,0
3448,3,3,15,30,0
3449,3,4,16,30,0
3450,3,6,21,30,0
3451,2,6,14,30,0
3452,3,6,19,30,0
3453,3,2,12,30,0
3454,3,6,9,30,0
3455,3,6,21,30,0
3456,3,4,12,30,0
3457,2,3,8,30,0
3458,3,3,17,30,0
3459,3,4,10,30,0
3460,3,3,17,30,0
3461,3,6,9,30,0
3462,3,2,19,30,0
3463,3,6,1,30,0
3464,3,1,10,30,0
3465,2,4,16,30,0
3466,3,4,12,30,0
3467,2,2,21,30,0
3468,3,2,9,30,0
3469,3,3,9,30,0
3470,3,6,10,30,0
3471,3,1,17,30,0
3472,3,4,6,30,0
3473,3,1,20,30,0
3474,3,6,11,30,0
3475,3,6,18,30,0
3476,3,2,3,30,0
3477,3,4,23,30,0
3478,3,4,10,30,0
3479,2,4,10,30,0
3480,2,2,19,30,0
3481,3,3,16,30,0
3482,3,6,20,30,0
3483,3,4,19,30,0
3484,2,1,16,30,0
3485,3,4,10,30,0
3486,3,1,17,30,0
3487,3,2,8,30,0
3488,3,2,14,30,0
3489,2,3,18,30,0
3490,3,4,12,30,0
3491,3,4,8,30,0
3492,3,3,12,30,0
3493,3,4,14,30,0
3494,3,6,7,30,0
3495,3,3,13,30,0
3496,3,6,12,30,0
3497,3,3,18,30,0
3498,3,1,19,30,0
3499,3,6,22,30,0
3500,3,3,7,30,0
3501,3,1,10,30,0
3502,3,3,17,30,0
3503,2,1,10,30,0
3504,2,2,8,30,0
3505,3,6,15,30,0
3506,3,4,16,30,0
3507,3,2,18,30,0
3508,3,1,19,30,0
3509,3,4,5,30,0
3510,3,4,6,30,0
3511,3,2,18,30,0
3512,2,2,17,30,0
3513,3,1,18,30,0
3514,3,3,8,30,0
3515,3,3,8,30,0
3516,2,4,1,30,0
3517,3,2,11,30,0
3518,2,1,12,30,0
3519,3,4,18,30,0
3520,3,6,17,30,0
3521,3,4,22,30,0
3522,3,1,12,30,0
3523,3,1,10,30,0
3524,3,1,18,30,0
3525,2,6,13,30,0
3526,3,6,14,30,0
3527,3,4,10,30,0
3528,3,1,10,30,0
3529,3,1,13,30,0
3530,3,4,13,30,0
3531,3,4,16,30,0
3532,3,1,11,30,0
3533,3,3,13,30,0
3534,3,1,11,30,0
3535,3,2,9,30,0
3536,3,6,9,30,0
3537,3,6,8,30,0
3538,3,2,16,30,0
3539,3,1,15,30,0
3540,3,6,14,30,0
3541,3,4,13,30,0
3542,3,6,20,30,0
3543,3,2,18,30,0
3544,3,4,18,30,0
3545,3,1,10,30,0
3546,3,2,22,30,0
3547,3,4,22,30,0
3548,2,3,0,30,0
3549,3,4,1,30,0
3550,3,2,14,30,0
3551,3,1,17,30,0
3552,3,6,22,30,0
3553,3,2,14,30,0
3554,3,3,20,30,0
3555,3,2,19,30,0
3556,3,2,14,30,0
3557,3,3,13,30,0
3558,3,6,16,30,0
3559,3,6,18,30,0
3560,3,3,20,30,0
3561,3,6,18,30,0
3562,3,1,15,30,0
3563,3,6,20,30,0
3564,3,2,20,30,0
3565,3,4,23,30,0
3566,3,1,16,30,0
3567,3,3,18,30,0
3568,3,2,8,30,0
3569,3,4,21,30,0
3570,3,6,17,30,0
3571,3,3,18,30,0
3572,2,4,19,30,0
3573,3,2,15,30,0
3574,3,4,9,30,0
3575,3,3,14,30,0
3576,3,3,13,30,0
3577,2,4,16,30,0
3578,3,6,10,30,0
3579,2,1,18,30,0
3580,2,3,17,30,0
3581,3,4,8,30,0
3582,3,3,14,30,0
3583,3,2,14,30,0
3584,3,4,6,30,0
3585,3,1,14,30,0
3586,3,6,7,30,0
3587,3,1,18,30,0
3588,3,6,13,30,0
3589,2,3,4,30,0
3590,3,3,21,30,0
3591,3,4,22,30,0
3592,3,6,11,30,0
3593,3,4,23,30,0
3594,3,1,4,30,0
3595,3,6,3,30,0
3596,2,3,5,30,0
3597,3,3,12,30,0
3598,3,4,13,30,0
3599,3,4,13,30,0
3600,3,1,9,30,0
3601,3,1,10,30,0
3602,3,2,19,30,0
3603,2,3,13,30,0
3604,3,2,17,30,0
3605,2,3,20,30,0
3606,3,6,1,30,0
3607,3,2,16,30,0
3608,3,2,8,30,0
3609,3,6,20,30,0
3610,3,3,12,30,0
3611,3,4,11,30,0
3612,3,6,9,30,0
3613,3,4,8,30,0
3614,3,1,18,30,0
3615,3,2,16,30,0
3616,3,6,15,30,0
3617,3,6,16,30,0
3618,3,3,18,30,0
3619,2,1,9,30,0
3620,3,3,3,30,0
3621,3,4,12,30,0
3622,3,6,18,30,0
3623,3,6,13,30,0
3624,3,3,13,30,0
3625,2,3,15,30,0
3626,3,4,22,30,0
3627,3,3,8,30,0
3628,3,2,13,30,0
3629,3,4,7,30,0
3630,2,2,10,30,0
3631,3,6,2,30,0
3632,3,4,0,30,0
3633,3,1,12,30,0
3634,3,2,8,30,0
3635,2,3,16,30,0
3636,3,6,3,30,0
3637,3,1,18,30,0
3638,3,2,9,30,0
3639,3,1,9,30,0
3640,3,2,10,30,0
3641,3,3,8,30,0
3642,3,3,22,30,0
3643,3,6,10,30,0
3644,3,2,14,30,0
3645,3,4,9,40,0
3646,3,4,15,30,0
3647,3,6,7,30,0
3648,3,4,18,30,0
3649,3,6,16,30,0
3650,3,3,20,30,0
3651,3,3,12,30,0
3652,3,6,22,30,0
3653,3,4,9,30,0
3654,3,2,13,30,0
3655,3,4,15,30,0
3656,2,4,8,30,0
3657,2,1,12,30,0
3658,3,2,15,30,0
3659,3,2,20,30,0
3660,3,1,21,30,0
3661,3,1,18,30,0
3662,2,6,18,30,0
3663,3,6,1,30,0
3664,2,4,22,30,0
3665,3,3,8,30,0
3666,3,1,8,30,0
3667,3,3,14,30,0
3668,3,2,13,30,0
3669,3,3,18,30,0
3670,3,6,17,30,0
3671,3,3,2,30,0
3672,3,6,14,30,0
3673,3,1,23,30,0
3674,3,2,10,30,0
3675,3,3,12,30,0
3676,3,3,12,30,0
3677,3,4,7,30,0
3678,3,4,11,30,0
3679,3,4,11,30,0
3680,3,6,7,50,0
3681,3,6,6,30,0
3682,3,6,8,30,0
3683,3,3,8,30,0
3684,3,4,15,30,0
3685,3,2,17,30,0
3686,3,6,16,30,0
3687,2,2,23,30,0
3688,3,1,17,30,0
3689,3,2,10,30,0
3690,3,2,13,30,0
3691,3,2,16,30,0
3692,3,2,18,30,0
3693,3,2,6,40,0
3694,3,6,17,30,0
3695,3,3,7,30,0
3696,3,2,17,30,0
3697,3,1,16,30,0
3698,3,4,13,30,0
3699,3,3,23,30,0
3700,3,6,16,30,0
3701,3,4,17,30,0
3702,3,2,18,30,0
3703,3,4,6,30,0
3704,2,4,12,30,0
3705,3,6,14,30,0
3706,3,6,20,30,0
3707,3,6,15,30,0
3708,2,3,17,30,0
3709,3,3,19,30,0
3710,3,2,1,70,0
3711,3,3,20,30,0
3712,3,6,12,30,0
3713,3,2,6,30,0
3714,3,6,13,30,0
3715,3,6,3,30,0
3716,3,3,7,30,0
3717,2,4,17,30,0
3718,3,2,11,30,0
3719,2,1,10,30,0
3720,2,4,11,30,0
3721,3,4,17,30,0
3722,3,6,23,30,0
3723,3,6,9,30,0
3724,3,4,17,30,0
3725,3,6,18,30,0
3726,3,4,16,30,0
3727,3,6,12,30,0
3728,3,6,15,30,0
3729,3,4,17,30,0
3730,3,3,12,30,0
3731,3,3,10,30,0
3732,3,6,12,30,0
3733,3,2,13,30,0
3734,3,4,15,30,0
3735,2,2,20,30,0
3736,3,4,18,30,0
3737,3,1,10,30,0
3738,3,1,8,30,0
3739,3,6,11,30,0
3740,3,6,16,30,0
3741,2,3,18,30,0
3742,2,4,11,30,0
3743,3,2,8,30,0
3744,3,3,18,30,0
3745,3,1,14,30,0
3746,3,3,18,30,0
3747,3,1,17,30,0
3748,3,1,20,30,0
3749,3,6,15,30,0
3750,2,4,8,30,0
3751,3,4,16,30,0
3752,3,3,15,30,0
3753,3,6,19,40,0
3754,3,3,2,30,0
3755,3,1,8,30,0
3756,3,4,5,30,0
3757,3,2,19,30,0
3758,3,6,2,30,0
3759,3,4,13,30,0
3760,3,4,17,30,0
3761,3,4,11,30,0
3762,3,3,8,30,0
3763,3,6,8,50,0
3764,3,1,8,30,0
3765,3,2,8,30,0
3766,3,2,15,30,0
3767,3,6,8,30,0
3768,3,2,0,30,0
3769,3,3,23,50,0
3770,3,2,21,30,0
3771,3,3,17,40,0
3772,3,3,17,30,0
3773,3,6,16,30,0
3774,3,6,11,30,0
3775,3,3,9,40,0
3776,3,1,12,30,0
3777,3,6,6,30,0
3778,2,2,21,30,0
3779,3,1,17,30,0
3780,3,3,2,30,0
3781,3,6,9,30,0
3782,3,6,15,30,0
3783,3,4,19,30,0
3784,3,6,18,30,0
3785,3,2,7,30,0
3786,3,4,20,30,0
3787,3,3,19,30,0
3788,3,2,7,30,0
3789,2,6,17,30,0
3790,3,4,16,30,0
3791,3,4,13,30,0
3792,3,2,18,30,0
3793,3,2,18,30,0
3794,3,1,18,30,0
3795,3,4,15,30,0
3796,3,2,20,30,0
3797,3,2,19,30,0
3798,3,2,13,30,0
3799,3,4,18,30,0
3800,3,1,15,30,0
3801,3,6,17,30,0
3802,3,4,19,30,0
3803,3,3,15,30,0
3804,3,6,2,30,0
3805,3,4,21,30,0
3806,3,3,1,30,0
3807,3,3,19,30,0
3808,3,3,7,30,0
3809,3,4,8,30,0
3810,3,2,1,30,0
3811,3,6,18,30,0
3812,3,2,17,30,0
3813,3,3,9,30,0
3814,3,3,11,30,0
3815,3,4,17,30,0
3816,3,6,14,30,0
3817,3,6,15,30,0
3818,3,4,11,30,0
3819,3,3,8,30,0
3820,3,1,19,30,0
3821,3,6,16,30,0
3822,3,3,17,30,0
3823,3,2,15,30,0
3824,3,2,17,30,0
3825,3,4,21,30,0
3826,3,6,17,30,0
3827,3,2,19,30,0
3828,3,1,16,30,0
3829,2,2,10,30,0
3830,3,1,6,30,0
3831,3,1,14,30,0
3832,3,2,15,30,0
3833,3,6,3,30,0
3834,3,4,5,30,0
3835,3,3,16,30,0
3836,3,1,15,30,0
3837,3,2,9,30,0
3838,3,3,2,30,0
3839,3,4,11,30,0
3840,3,2,17,30,0
3841,3,1,12,40,0
3842,3,6,22,30,0
3843,3,1,16,30,0
3844,3,1,1,30,0
3845,3,3,3,30,0
3846,3,4,15,30,0
3847,2,6,0,30,0
3848,3,6,16,40,0
3849,3,3,18,30,0
3850,3,4,17,30,0
3851,3,6,17,30,0
3852,3,6,22,30,0
3853,3,2,21,50,0
3854,3,3,17,30,0
3855,3,1,17,30,0
3856,3,1,12,30,0
3857,3,4,8,30,0
3858,2,4,17,30,0
3859,3,4,20,30,0
3860,3,3,11,30,0
3861,3,2,14,50,0
3862,3,2,14,30,0
3863,3,3,0,30,0
3864,2,6,12,30,0
3865,3,3,17,30,0
3866,2,1,19,30,0
3867,3,4,10,30,0
3868,3,3,10,30,0
3869,3,6,18,30,0
3870,3,3,17,30,0
3871,3,6,18,30,0
3872,3,6,14,30,0
3873,3,4,16,30,0
3874,3,3,17,30,0
3875,3,6,16,30,0
3876,3,3,10,30,0
3877,3,3,18,30,0
3878,3,2,13,30,0
3879,3,2,10,30,0
3880,3,3,8,30,0
3881,3,1,21,30,0
3882,3,3,11,30,0
3883,3,6,10,30,0
3884,3,6,4,30,0
3885,3,6,21,30,0
3886,3,3,11,30,0
3887,3,2,17,30,0
3888,3,1,19,30,0
3889,3,4,23,30,0
3890,3,1,7,30,0
3891,3,1,19,30,0
3892,3,3,19,30,0
3893,3,4,15,30,0
3894,3,2,9,30,0
3895,3,1,9,30,0
3896,3,2,2,30,0
3897,3,1,19,30,0
3898,3,4,6,30,0
3899,3,4,0,30,0
3900,3,1,8,30,0
3901,3,2,15,30,0
3902,3,6,15,30,0
3903,3,3,17,30,0
3904,3,6,12,30,0
3905,2,6,19,30,0
3906,3,6,16,50,0
3907,3,6,20,30,0
3908,3,4,6,30,0
3909,3,6,18,30,0
3910,3,3,19,30,0
3911,3,1,22,30,0
3912,3,6,1,30,0
3913,3,2,11,30,0
3914,3,3,12,30,0
3915,3,3,17,30,0
3916,3,4,19,30,0
3917,3,6,9,30,0
3918,3,3,1,30,0
3919,3,4,12,30,0
3920,2,6,10,30,0
3921,3,2,15,30,0
3922,3,2,14,30,0
3923,3,6,10,30,0
3924,3,6,12,30,0
3925,2,4,10,30,0
3926,3,1,19,30,0
3927,3,1,19,30,0
3928,3,1,4,30,0
3929,3,3,0,30,0
3930,3,2,22,30,0
3931,3,1,20,30,0
3932,3,6,16,30,0
3933,2,4,17,30,0
3934,3,3,18,30,0
3935,3,6,22,30,0
3936,3,1,1,30,0
3937,3,1,4,30,0
3938,3,6,11,30,0
3939,2,6,14,30,0
3940,3,4,14,30,0
3941,3,6,13,30,0
3942,3,1,7,30,0
3943,3,1,7,30,0
3944,3,3,8,30,0
3945,3,4,10,30,0
3946,3,4,17,30,0
3947,3,1,8,30,0
3948,3,2,23,30,0
3949,3,4,18,30,0
3950,3,2,16,30,0
3951,2,2,8,30,0
3952,2,2,16,30,0
3953,3,4,21,40,0
3954,3,2,17,30,0
3955,3,1,18,30,0
3956,3,4,15,30,0
3957,3,4,15,30,0
3958,3,1,7,30,0
3959,3,1,8,30,0
3960,3,1,4,30,0
3961,3,4,16,30,0
3962,3,4,10,30,0
3963,3,3,16,30,0
3964,3,6,20,30,0
3965,3,3,19,30,0
3966,2,2,16,30,0
3967,3,1,18,30,0
3968,3,1,8,30,0
3969,3,1,2,30,0
3970,3,4,16,30,0
3971,3,1,11,30,0
3972,3,3,19,30,0
3973,3,1,21,30,0
3974,3,1,11,30,0
3975,3,2,4,70,0
3976,3,2,3,30,0
3977,3,2,11,30,0
3978,3,3,11,30,0
3979,3,4,14,30,0
3980,3,3,17,30,0
3981,3,4,18,30,0
3982,2,4,11,30,0
3983,3,1,8,30,0
3984,3,1,20,30,0
3985,3,4,17,30,0
3986,3,3,1,30,0
3987,3,6,13,30,0
3988,3,3,18,30,0
3989,3,2,17,30,0
3990,2,4,9,30,0
3991,3,6,10,30,0
3992,3,2,17,30,0
3993,3,1,23,30,0
3994,3,3,2,30,0
3995,3,4,7,30,0
3996,3,4,15,30,0
3997,3,3,16,30,0
3998,3,3,20,30,0
3999,3,1,18,30,0
4000,3,2,21,30,0
4001,3,1,2,30,0
4002,3,6,17,30,0
4003,3,1,8,30,0
4004,3,6,16,30,0
4005,3,6,6,30,0
4006,3,4,5,30,0
4007,3,3,16,30,0
4008,3,3,2,30,0
4009,3,1,8,30,0
4010,3,4,14,30,0
4011,3,2,9,30,0
4012,3,4,5,30,0
4013,3,3,2,30,0
4014,3,4,16,30,0
4015,3,2,4,30,0
4016,3,2,15,30,0
4017,3,1,23,30,0
4018,3,4,4,30,0
4019,2,1,0,30,0
4020,3,6,2,30,0
4021,3,6,8,30,0
4022,3,2,9,30,0
4023,2,2,17,30,0
4024,2,4,20,30,0
4025,3,1,22,30,0
4026,3,1,22,30,0
4027,3,1,12,30,0
4028,3,4,3,30,0
4029,3,2,17,30,0
4030,3,4,17,30,0
4031,3,4,8,30,0
4032,3,4,14,30,0
4033,3,4,7,30,0
4034,3,2,5,30,0
4035,3,1,10,30,0
4036,3,2,9,30,0
4037,3,2,23,30,0
4038,3,2,9,30,0
4039,3,3,9,30,0
4040,3,6,12,30,0
4041,3,1,22,30,0
4042,3,4,7,30,0
4043,3,6,1,30,0
4044,3,6,10,30,0
4045,3,3,3,30,0
4046,3,1,4,30,0
4047,3,4,3,30,0
4048,3,3,23,30,0
4049,3,6,16,30,0
4050,3,6,10,30,0
4051,3,4,2,30,0
4052,3,1,8,30,0
4053,3,3,11,30,0
4054,3,3,7,30,0
4055,3,4,22,30,0
4056,3,6,8,30,0
4057,3,3,20,30,0
4058,3,6,12,30,0
4059,2,1,10,30,0
4060,3,6,7,30,0
4061,3,1,23,30,0
4062,3,2,20,30,0
4063,3,2,3,30,0
4064,3,1,4,30,0
4065,3,6,4,30,0
4066,3,6,23,30,0
4067,3,2,18,30,0
4068,3,2,4,30,0
4069,3,2,10,30,0
4070,3,3,23,30,0
4071,3,1,5,30,0
4072,3,3,17,50,0
4073,3,2,11,30,0
4074,3,3,3,30,0
4075,3,1,7,30,0
4076,3,3,4,30,0
4077,3,4,8,30,0
4078,3,2,22,30,0
4079,3,2,7,30,0
4080,3,1,18,30,0
4081,3,4,5,30,0
4082,3,4,15,30,0
4083,3,1,21,30,0
4084,3,6,3,30,0
4085,3,3,16,30,0
4086,3,3,10,30,0
4087,3,1,11,30,0
4088,3,4,8,30,0
4089,3,4,1,30,0
4090,3,3,1,30,0
4091,3,6,16,30,0
4092,3,6,16,30,0
4093,3,3,13,30,0
4094,3,2,10,30,0
4095,3,4,3,30,0
4096,3,4,14,30,0
4097,3,6,8,30,0
4098,3,4,0,30,0
4099,2,3,0,30,0
4100,3,2,13,30,0
4101,3,1,3,30,0
4102,3,6,21,30,0
4103,3,2,15,30,0
4104,3,2,0,30,0
4105,3,2,16,30,0
4106,3,3,10,30,0
4107,3,3,6,30,0
4108,3,1,0,30,0
4109,3,3,15,30,0
4110,3,3,8,30,0
4111,3,4,18,30,0
4112,3,6,20,30,0
4113,3,1,18,30,0
4114,3,1,20,30,0
4115,3,1,17,30,0
4116,3,1,14,30,0
4117,2,2,5,30,0
4118,3,6,4,30,0
4119,3,6,1,30,0
4120,3,3,17,30,0
4121,3,2,22,30,0
4122,3,6,17,30,0
4123,3,1,8,30,0
4124,3,4,6,30,0
4125,3,1,21,30,0
4126,3,3,13,30,0
4127,2,2,9,30,0
4128,3,3,22,30,0
4129,3,2,18,30,0
4130,3,3,23,30,0
4131,3,3,16,30,0
4132,3,4,1,30,0
4133,3,3,14,30,0
4134,3,2,2,30,0
4135,3,1,5,30,0
4136,3,2,11,30,0
4137,3,2,23,30,0
4138,3,4,14,30,0
4139,3,2,10,30,0
4140,3,3,20,30,0
4141,3,3,20,30,0
4142,3,2,4,30,0
4143,3,1,7,30,0
4144,3,4,2,30,0
4145,3,4,0,30,0
4146,3,1,2,30,0
4147,3,2,7,30,0
4148,3,2,3,30,0
4149,3,1,17,30,0
4150,3,2,17,30,0
4151,3,6,8,30,0
4152,3,3,13,30,0
4153,3,3,7,30,0
4154,3,3,11,30,0
4155,3,6,21,30,0
4156,3,3,18,30,0
4157,3,1,23,30,0
4158,3,1,18,30,0
4159,3,6,2,30,0
4160,3,4,5,30,0
4161,3,3,3,30,0
4162,3,1,18,30,0
4163,3,6,0,30,0
4164,3,3,13,30,0
4165,3,6,8,30,0
4166,3,1,9,30,0
4167,3,2,23,30,0
4168,3,6,7,30,0
4169,3,4,22,30,0
4170,3,1,12,30,0
4171,3,2,5,30,0
4172,3,3,20,30,0
4173,3,3,17,30,0
4174,3,6,5,30,0
4175,3,1,0,30,0
4176,3,3,8,30,0
4177,3,1,21,30,0
4178,3,4,20,30,0
4179,3,6,17,30,0
4180,3,6,18,30,0
4181,3,1,1,40,0
4182,3,3,18,30,0
4183,3,6,20,30,0
4184,3,2,23,30,0
4185,3,4,9,30,0
4186,3,6,22,30,0
4187,3,1,17,30,0
4188,3,2,10,30,0
4189,2,3,13,30,0
4190,3,1,23,30,0
4191,3,1,12,30,0
4192,3,1,8,30,0
4193,3,1,23,30,0
4194,3,6,13,30,0
4195,3,4,15,30,0
4196,3,3,16,30,0
4197,2,4,1,40,0
4198,3,3,14,30,0
4199,3,6,12,30,0
4200,3,3,23,30,0
4201,3,2,12,30,0
4202,3,3,2,30,0
4203,3,2,11,30,0
4204,3,2,23,30,0
4205,3,1,18,30,0
4206,3,4,20,30,0
4207,3,4,5,30,0
4208,2,4,23,30,0
4209,3,2,12,30,0
4210,2,3,9,30,0
4211,3,4,13,30,0
4212,3,1,22,30,0
4213,3,4,21,30,0
4214,3,1,12,30,0
4215,3,2,9,30,0
4216,3,2,15,30,0
4217,3,4,3,30,0
4218,3,2,6,30,0
4219,3,6,6,30,0
4220,3,1,6,30,0
4221,2,1,7,30,0
4222,3,1,18,30,0
4223,3,1,1,30,0
4224,3,2,16,30,0
4225,3,4,4,30,0
4226,3,4,14,30,0
4227,3,4,23,30,0
4228,3,3,8,30,0
4229,3,4,7,30,0
4230,3,2,23,30,0
4231,3,6,1,30,0
4232,3,1,17,30,0
4233,2,1,21,30,0
4234,3,2,20,30,0
4235,2,1,15,30,0
4236,3,6,18,30,0
4237,2,4,10,30,0
4238,3,4,2,30,0
4239,3,6,11,30,0
4240,3,3,21,30,0
4241,3,4,12,30,0
4242,3,3,12,30,0
4243,3,6,0,30,0
4244,3,2,10,30,0
4245,3,2,8,30,0
4246,2,2,11,30,0
4247,3,1,22,30,0
4248,3,1,4,30,0
4249,2,3,8,30,0
4250,3,1,22,30,0
4251,3,4,0,30,0
4252,3,2,12,30,0
4253,3,2,8,30,0
4254,3,4,3,30,0
4255,3,1,22,30,0
4256,3,2,20,30,0
4257,3,2,10,30,0
4258,3,2,5,30,0
4259,3,1,17,30,0
4260,3,2,2,30,0
4261,3,1,3,30,0
4262,3,3,8,30,0
4263,3,4,17,30,0
4264,3,4,3,30,0
4265,3,3,12,30,0
4266,3,6,2,30,0
4267,3,6,3,30,0
4268,3,3,0,30,0
4269,3,4,17,30,0
4270,3,3,23,30,0
4271,3,2,15,30,0
4272,3,1,11,30,0
4273,3,2,12,30,0
4274,3,2,0,30,0
4275,3,4,9,30,0
4276,3,2,6,30,0
4277,3,2,21,30,0
4278,3,1,16,30,0
4279,3,3,18,30,0
4280,3,2,11,30,0
4281,3,6,22,30,0
4282,3,4,14,30,0
4283,3,6,2,30,0
4284,3,3,9,30,0
4285,3,1,21,30,0
4286,3,6,16,30,0
4287,3,3,0,30,0
4288,3,1,21,30,0
4289,3,1,8,30,0
4290,3,4,10,30,0
4291,3,6,14,30,0
4292,3,2,1,30,0
4293,3,2,21,30,0
4294,3,4,13,30,0
4295,3,6,4,30,0
4296,3,2,22,30,0
4297,3,4,22,30,0
4298,3,3,22,30,0
4299,3,2,8,30,0
4300,3,6,16,30,0
4301,3,6,13,30,0
4302,3,4,18,30,0
4303,3,1,10,30,0
4304,3,1,5,30,0
4305,3,1,18,30,0
4306,3,4,2,30,0
4307,3,6,14,30,0
4308,3,3,4,30,0
4309,3,3,0,30,0
4310,3,3,22,30,0
4311,3,3,17,30,0
4312,3,1,11,30,0
4313,3,3,0,30,0
4314,3,6,7,30,0
4315,3,2,0,30,0
4316,3,2,4,30,0
4317,3,6,16,30,0
4318,3,2,11,30,0
4319,3,2,12,30,0
4320,3,3,17,30,0
4321,3,1,11,30,0
4322,3,4,0,30,0
4323,3,2,2,30,0
4324,3,4,13,30,0
4325,3,6,20,30,0
4326,3,2,5,30,0
4327,3,6,21,30,0
4328,3,1,16,30,0
4329,3,2,10,30,0
4330,3,4,7,30,0
4331,2,2,12,30,0
4332,3,6,22,30,0
4333,3,3,7,30,0
4334,2,2,2,30,0
4335,2,6,3,30,0
4336,3,3,14,30,0
4337,3,6,12,30,0
4338,3,1,14,30,0
4339,3,6,11,30,0
4340,3,2,15,30,0
4341,3,4,17,30,0
4342,3,1,23,30,0
4343,3,4,2,30,0
4344,3,4,20,30,0
4345,3,1,12,30,0
4346,3,4,12,30,0
4347,3,4,17,30,0
4348,3,6,9,30,0
4349,3,4,21,30,0
4350,2,2,14,30,0
4351,3,6,15,30,0
4352,3,3,14,30,0
4353,3,1,23,30,0
4354,3,2,1,30,0
4355,3,6,18,30,0
4356,3,6,5,30,0
4357,3,4,8,30,0
4358,3,2,20,30,0
4359,3,3,3,30,0
4360,3,4,15,30,0
4361,3,6,10,30,0
4362,3,4,23,30,0
4363,3,6,22,30,0
4364,3,4,2,30,0
4365,3,1,22,30,0
4366,3,1,20,30,0
4367,3,2,23,30,0
4368,3,4,8,30,0
4369,3,1,6,30,0
